,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
45,"Firefox , the desktop web browser ; Firefox for Android , a project for Android smartphones and tablet computers ; Firefox for iOS , a project for iOS smartphones and tablets ; Safari , the default web browser for iOS ; Mobile browser","Trong đó , phải kể đến các trường_hợp đặc_biệt như trên . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các trường_hợp đặc_biệt . Các","Firefox , trình duyệt web trên máy tính để bàn ; Firefox cho Android , một dự án cho điện thoại thông minh và máy tính bảng Android ; Firefox cho iOS , một dự án cho điện thoại thông minh và máy tính bảng iOS ; Safari , trình duyệt web mặc định cho iOS ; Trình duyệt di động",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.3026895523071289
46,Andrzeja Górska - Polish nun ( Commander 's Cross ) Tadeusz Isakowicz - Zaleski - Polish priest Ignacy Jeż - Polish Catholic Bishop Michał Józefczyk - Polish priest Wojciech Lemański - Polish priest Lawrence Wnuk - Polish priest,"Trong đó , quan_trọng nhất là yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố môi_trường , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố môi_trường , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố con_người , yếu_tố",Andrzeja Górska - nữ tu người Ba Lan ( Thập tự giá chỉ huy ) Tadeusz Isakowicz-Zaleski - linh mục người Ba Lan Ignacy Jeż - Giám mục Công giáo Ba Lan Michał Józefchot - linh mục người Ba Lan Wojciech Lemański - linh mục người Ba Lan Lawrence Wnuk - linh mục người Ba Lan,0.0,0.0,0.0,0.0,0.2120436429977417
47,Spray the tray of the cage liberally with the cage cleaner .,"Theo đó , từ năm 2011 , Việt_Nam đã chính_thức đưa vào khai_thác công_trình thuỷ_lợi quan_trọng này . Từ năm 2011 , Việt_Nam đã chính_thức đưa vào khai_thác công_trình thuỷ_lợi quan_trọng này . Từ năm 2011 , Việt_Nam chính_thức đưa vào khai_thác công_trình thuỷ_lợi quan_trọng này . Từ năm 2011 , Việt_Nam chính_thức đưa vào khai_thác công_trình thuỷ_lợi quan_trọng này .","Sau đó , bạn có thể xịt một lượng lớn thuốc làm sạch quanh lồng .",0.049180327868852444,0.028629916715693406,0.016167575374846546,0.006995842782644712,0.29724860191345215
48,"And when the bubble burst , it could n't refinance its loans .","Ông cho biết thêm : "" Chúng_tôi rất biết_ơn các bạn vì đã giúp chúng_tôi hoàn_thành nghĩa_vụ của mình "" . Ông cho biết thêm : "" Chúng_tôi biết_ơn các bạn vì đã giúp chúng_tôi hoàn_thành nghĩa_vụ của mình "" . Ông cho biết thêm : "" Chúng_tôi biết_ơn các bạn vì đã giúp chúng_tôi hoàn_thành nghĩa_vụ của mình "" .","Và khi bong bóng nổ tung , nó không thể tái cấp vốn cho các khoản vay .",0.049180327868852444,0.009053574604251853,0.009091695761406058,0.003934051501215765,0.40782976150512695
49,"In order to get the best possible signal , try to place your router in a central location .","Theo đó , từ tháng 3 đến tháng 5 năm 2011 , các bệnh_viện sẽ tiến_hành khám và chữa bệnh cho bệnh_nhân . Từ tháng 3 đến tháng 6 năm 2011 , các bệnh_viện sẽ tiến_hành khám và chữa bệnh cho bệnh_nhân . Từ tháng 3 đến tháng 6 năm 2011 , các bệnh_viện sẽ tiến_hành khám và chữa bệnh cho","Để có được tín hiệu tốt nhất có thể , hãy cố đặt bộ định tuyến ở vị trí trung tâm .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.3190087676048279
50,2015 : Uganda Press Photo Award 's top creative prize and was a runner - up in its portrait and daily life categories ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa named her among Uganda 's best emerging artists,"Đây là lần đầu_tiên trong lịch_sử Việt_Nam , các nhà_khoa_học Việt_Nam và thế_giới đã tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra cách tìm ra",2015 : Giải thưởng sáng tạo hàng đầu của Uganda Press Photo Award và là người về nhì trong các hạng mục chân dung và cuộc sống hàng ngày ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa đưa tên bà vào danh sách các nghệ sĩ mới nổi xuất sắc nhất của Uganda,0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.38614559173583984
51,Never once seen a banger that could quit .,"Đây là lần đầu_tiên trong lịch_sử , Việt_Nam có một trận động_đất lớn đến như_vậy . Video : VTV phát_sóng trực_tiếp trận động_đất ở Nhật_Bản . Video : VTV phát_sóng trực_tiếp trận động_đất ở Nhật_Bản . Video : VTV phát_sóng trực_tiếp trận động_đất ở Nhật_Bản . Video : VTV phát_sóng trực_tiếp trận động_đất ở Nhật_Bản . Video : VTV phát_sóng trực_tiếp",Không có gã mua súng nào dừng lại được .,0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.25597479939460754
52,What are you in America doing about it ?,"Theo đó , các ứng_viên có_thể là những ứng_viên sáng_giá nhất cho vị_trí này . Các ứng_viên có_thể là những ứng_viên sáng_giá nhất cho vị_trí này . Các ứng_viên có_thể là những ứng_viên sáng_giá nhất cho vị_trí này . Các ứng_viên có_thể là những ứng_viên sáng_giá nhất cho vị_trí này . Các ứng_viên có_thể là những ứng_viên sáng_giá nhất cho vị_trí",Vậy mọi người ở Mỹ đang làm gì để đối phó với điều đó ?,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.3764822483062744
53,I 'll call if we need you .,"Trong đó , quan_trọng nhất là phải đảm_bảo an_toàn cho các chuyến bay . Để đảm_bảo an_toàn , phải đảm_bảo an_toàn cho các chuyến bay , các chuyến bay , các chuyến bay phải được thực_hiện đúng thời_gian quy_định . Để đảm_bảo an_toàn , các chuyến bay phải được thực_hiện đúng thời_gian quy_định . Để đảm_bảo an_toàn , các chuyến bay",Tôi sẽ gọi nếu cần .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.3523963391780853
54,He was nominated for the Nobel Prize in Literature sixteen times .,"( Chinhphu.vn ) - Thủ_tướng Chính_phủ vừa ký quyết_định thành_lập Ban Chỉ_đạo quốc_gia về phòng_chống thiên_tai trực_thuộc Bộ Nông_nghiệp và Phát_triển nông_thôn . Ảnh minh_hoạ . Theo quyết_định này , Ban Chỉ_đạo quốc_gia về phòng_chống thiên_tai được thành_lập theo quyết_định của Thủ_tướng Chính_phủ . Theo đó , Ban Chỉ_đạo quốc_gia về phòng_chống thiên_tai được thành_lập theo quyết_định của Thủ_tướng Chính_phủ .",Ông đã được đề cử giải Nobel văn học mười sáu lần .,0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.2945365309715271
55,"It explains race , culture , capitalism and how democracy destroyed western civilization .","Theo đó , các đối_tượng bị ảnh_hưởng sẽ được hưởng các chế_độ ưu_tiên theo quy_định hiện_hành . Các đối_tượng bị ảnh_hưởng sẽ được hưởng các chế_độ ưu_tiên theo quy_định hiện_hành . Theo đó , các đối_tượng bị ảnh_hưởng sẽ được hưởng các chế_độ ưu_tiên theo quy_định hiện_hành . Các đối_tượng bị ảnh_hưởng sẽ được hưởng các chế_độ ưu_tiên theo quy_định hiện_hành","Nó diễn giải về các giống loài , văn hoá , chủ nghĩa tư bản và cách nền dân chủ huỷ diệt văn minh phương Tây .",0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.2516043484210968
56,"Simply put , are you still willing to put in the energy to keep this relationship going ?","Theo đó , từ tháng 3 đến tháng 9 , các địa_phương trên cả nước sẽ đồng_loạt khởi_công xây_dựng các công_trình trọng_điểm quốc_gia . Các địa_phương sẽ đồng_loạt khởi_công xây_dựng các công_trình trọng_điểm quốc_gia . Từ tháng 3 đến tháng 9 , các địa_phương đồng_loạt khởi_công xây_dựng các công_trình trọng_điểm quốc_gia . Từ tháng 3 đến tháng 9 , các địa_phương",Hãy tự hỏi liệu bạn còn sẵn sàng dành tâm trí để giữ gìn mối quan hệ này ?,0.0,0.0,0.0,0.0,0.23272818326950073
57,Their sole purpose is to make our lives better .,Trong ảnh : Công_nhân đang thi_công tại công_trình . Ảnh : TTXVN . Công_nhân đang thi_công tại công_trình . Ảnh : TTXVN . Công_nhân đang thi_công tại công_trình . Ảnh : TTXVN . Công_nhân đang thi_công tại công_trình . Ảnh : TTXVN . Công_nhân đang thi_công tại công_trình . Ảnh : TTXVN . Công_nhân đang thi_công tại công_trình . Ảnh :,Mục đích duy nhất của chúng là làm cho cuộc sống của chúng ta tốt hơn .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.17722587287425995
58,"If you 're not having any luck getting rid of the bats on your own , or you suspect you might be housing an entire bat colony , your best bet is to have the problem dealt with professionally .","Theo kế_hoạch , đến năm 2020 , dự_án sẽ hoàn_thành và đưa vào sử_dụng . Theo kế_hoạch , đến năm 2020 , dự_án sẽ hoàn_thành và đưa vào sử_dụng . Theo kế_hoạch , đến năm 2020 , dự_án sẽ hoàn_thành và đưa vào sử_dụng . Theo kế_hoạch , đến năm 2020 , dự_án sẽ hoàn_thành và đưa vào khai_thác sử_dụng .","Nếu chẳng may không tự xua đuổi được lũ dơi hoặc nghi ngờ có cả tổ dơi trong nhà , tốt nhất là bạn nên nhờ dịch vụ chuyên nghiệp xử lý .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.2654716372489929
59,"With her company Reinaudi created several characters that she would later include in her published stories , such as the little dog Rito , Marimonia , and Sonio .","Trong khi đó , theo các chuyên_gia , Việt_Nam cần phải có các biện_pháp để bảo_vệ các thế_hệ tương_lai . Theo các chuyên_gia , Việt_Nam cần phải có các biện_pháp bảo_vệ các thế_hệ tương_lai trước khi quá muộn . Theo các chuyên_gia , Việt_Nam cần có các biện_pháp bảo_vệ các thế_hệ tương_lai trước khi quá muộn . Theo các chuyên_gia ,","Với công ty của mình , Reinaudi đã tạo ra một số nhân vật mà sau này cô sẽ đưa vào những câu chuyện đã xuất bản của mình , chẳng hạn như chú chó nhỏ Rito , Marimonia và Sonio .",0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.2985570728778839
60,"When you 're beginning a new enterprise , it might feel presumptuous to speak of your career like it 's the real deal .","Trong khi đó , tại Việt_Nam , bệnh viên cũng là một trong những nguyên_nhân chính dẫn đến các vụ tai_nạn giao_thông liên_quan đến xe chở khách . Tại Việt_Nam , bệnh viên cũng là một trong những nguyên_nhân chính dẫn đến các vụ tai_nạn giao_thông liên_quan đến xe chở khách . Tại Mỹ , bệnh viên cũng là một trong","Khi bắt đầu một doanh nghiệp mới , có thể bạn cảm thấy rằng sẽ là quá tự tin nếu bạn nói về sự nghiệp của mình như thể mọi chuyện đã thành công thật sự .",0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.3379431366920471
61,Notice how the stick casts a shadow - that 's the shadow you 'll use to find your direction .,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,Quan sát bóng của chiếc cọc vừa cắm - đó là cái bóng mà bạn sẽ dùng để tìm hướng .,0.0,0.0,0.0,0.0,0.15620571374893188
62,"The cap is small , but sometimes fitting it can be uncomfortable .","Trong khi đó , các trận đấu bóng_đá diễn ra trên cả nước . Các trận đấu diễn ra trên cả nước . Các trận đấu diễn ra trên cả nước . Các trận đấu diễn ra trên cả nước . Các trận đấu diễn ra trên cả nước . Các trận đấu diễn ra trên cả nước . Các trận","Cái mũ cầu nhỏ , nhưng đôi khi cho vào sẽ khá khó chịu .",0.049180327868852444,0.009053574604251853,0.009091695761406058,0.003934051501215765,0.23244555294513702
63,"However , Steve Key of Computer And Video Games disliked the Dreamcast release 's low - resolution backgrounds , which he thought made the characters stand out too much from the environments , and thus lessened the game 's atmosphere .","Theo đó , từ tháng 3 đến tháng 4 năm sau , các cơ_quan_chức_năng sẽ kiểm_tra việc thực_hiện lệnh cấm này . Từ tháng 3 đến tháng 5 , các cơ_quan_chức_năng sẽ kiểm_tra việc thực_hiện lệnh cấm này . Từ tháng 3 đến tháng 5 , các cơ_quan_chức_năng sẽ kiểm_tra việc thực_hiện lệnh cấm này . Từ tháng 3 đến tháng","Tuy nhiên , Steve Key của Computer And Video Games không thích hình nền độ phân giải thấp trên phiên bản Dreamcast , và cho rằng nó làm các nhân vật nổi bật quá nhiều so với cảnh quan xung quanh , và do đó giảm bớt bầu không khí của trò chơi .",0.0983606557377049,0.0128036879932896,0.012857599450750443,0.004678402036032926,0.25572919845581055
64,"BG : So you 're basically pleading for rehabilitating growth , but the only way for that happen without compromising the capacity of the earth , to take us on a long journey , is for economic growth somehow to decouple from the underlying use of resources .","Cục trưởng Cục Bảo_vệ thực_vật cho biết thêm , hiện Việt_Nam chưa có thống_kê chính_thức về số ca nhiễm virus coronavirus . Cục trưởng Cục Bảo_vệ thực_vật cho biết , Việt_Nam chưa có thống_kê chính_thức về số ca nhiễm virus coronavirus . Cục trưởng Cục Bảo_vệ thực_vật cho biết , Việt_Nam chưa có","BG : Vậy cơ bản là bạn đang đề xuất khôi phục tăng trưởng , nhưng cách duy nhất để điều đó xảy ra mà không vượt quá sức chịu đựng của trái đất và đưa chúng ta đi một chặng đường dài , là tách biệt tăng trưởng kinh tế với việc sử dụng tài nguyên .",0.08584657189586878,0.012256718676088919,0.012316363837206037,0.004699660382826458,0.2924477159976959
65,But what about those more dynamic and unpredictable situations that we now increasingly face ?,"Theo đó , các địa_phương trên cả nước đều có các tuyến đường_sắt đi qua . Các địa_phương có đường_sắt đi qua đều có các tuyến đường_sắt đi qua . Các địa_phương có đường_sắt đi qua đều có các tuyến đường_sắt đi qua . Các địa_phương có đường_sắt đi qua đều có các tuyến đường_sắt đi qua . Các địa_phương có",Nhưng còn những tình huống năng động và khó đoán hơn mà chúng ta hiện đang đối mặt thì sao ?,0.0,0.0,0.0,0.0,0.2753795385360718
66,Adding specific details about why you 're thanking the person makes the note much more sincere and personal .,"Theo đó , các bên sẽ ký_kết các thoả_thuận liên_quan đến việc xây_dựng , vận_hành và khai_thác các tuyến đường_sắt , đường_bộ , hàng_hải và hàng_không . Theo đó , các bên sẽ ký_kết các thoả_thuận liên_quan đến việc xây_dựng , vận_hành và khai_thác các tuyến đường_sắt , đường_bộ , hàng_hải , hàng_hải và hàng_không . Các bên sẽ ký_kết các",Thêm vào chi tiết cụ thể vì sao bạn cảm ơn người đó sẽ làm cho tấm thiếp thêm phần chân thành và nhân cách hoá .,0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.25972121953964233
67,You two lovebirds have a nice trip now .,- Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . -,Bây giờ hai anh bạn thân sẽ có một chuyến đi vui vẻ .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.2543283700942993
68,I am her mother .,- Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . - Ảnh : Reuters . -,Chị là mẹ nó .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.35697031021118164
69,"The majority of Louis Latour 's Domaine vineyards are in Aloxe - Corton , the original home of the family .","Các chuyên_gia cho biết , có tới 70% số hộ gia_đình trên toàn thế_giới không có đủ nước_sạch để sử_dụng . Các chuyên_gia cho biết , có tới 70% số hộ gia_đình trên toàn thế_giới không có đủ nước_sạch để sử_dụng . Các chuyên_gia cho biết , có tới 70% số hộ gia_đình trên toàn thế_giới không có đủ nước_sạch để","Phần lớn những vườn nho của Domaine Louis Latour nằm trong Aloxe-Corton , nơi khởi đầu phát triển của gia đình .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.2994768023490906
70,"More worrisome , the Vietnamese government persists in criminalizing peaceful dissent , unsanctioned religious activity and efforts to seek sanctuary in Cambodia , by arresting and imprisoning Montagnards who engage in those activities .","Trong khi đó , theo các chuyên_gia , Việt_Nam chưa có số_liệu thống_kê chính_thức về số ca bệnh mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc bệnh . Khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi mắc phải khi","Chính quyền Việt Nam dai dẳng truy bắt những người chống đối ôn hoà , không thừa nhận những sinh hoạt tôn giáo , và truy lùng những nơi ẩn lánh tại Cambodia , bằng cách bắt giữ và giam cầm những người thiểu số can dự vào những hoạt động này .",0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.38208410143852234
71,"List the reasons you might be angry at yourself , then read the list as if you are observer and let the feelings come and go .","Trong khi đó , tại Việt_Nam , các đối_tượng bị tấn_công chủ_yếu là người già và trẻ_em . Các đối_tượng bị tấn_công chủ_yếu là người già và trẻ_em . Các đối_tượng bị tấn_công chủ_yếu là người già và trẻ_em . Các đối_tượng bị tấn_công chủ_yếu là người già và trẻ_em . Các đối_tượng bị tấn_công chủ_yếu là người già và trẻ_em","Liệt kê danh sách nguyên nhân khiến bạn trở nên tức giận với chính mình , và sau đó , đọc nó như thể bạn là người quan sát và cho phép cảm giác đến và đi .",0.1475409836065574,0.07012868733182766,0.03330144055375073,0.010949085663734235,0.244967982172966
72,"Prosper 's unsecured personal loans are fully amortized over a period of three or five years , with no pre-payment penalties .","Tại đây , chúng_tôi còn được biết thêm nhiều thông_tin khác như : cách sử_dụng các loại thuốc chữa bệnh , cách sử_dụng các loại thực_phẩm chức_năng , cách sử_dụng các loại xe ôtô ... , cách sử_dụng các loại xe ôtô , cách sử_dụng các phương_tiện giao_thông công_cộng , cách sử_dụng các loại xe ôtô , cách sử_dụng các loại","Các khoản vay cá nhân không có bảo đảm của Prosper được phân bổ đầy đủ trong khoảng thời gian ba hoặc năm năm , không có hình phạt tiền thanh toán .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.34205833077430725
73,The law must ensure certain guidelines are set out in order to ensure that evidence presented to the court can be regarded as trustworthy .,Đây là một trong những công_trình trọng_điểm quốc_gia do Bộ Quốc_phòng Việt_Nam xây_dựng . Các đại_biểu đến dự lễ khởi_công . Ảnh : TTXVN . Các đại_biểu đến dự lễ khởi_công . Ảnh : TTXVN . Các đại_biểu đến dự lễ khởi_công . Ảnh : TTXVN . Các đại_biểu đến dự lễ khởi_công . Ảnh : TTXVN . Các đại_biểu đến,Luật pháp phải đảm bảo các hướng dẫn nhất định được đặt ra để đảm bảo rằng bằng chứng được đưa ra toà án có thể được coi là đáng tin cậy .,0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.29298049211502075
74,Just think about the first moment that you met her .,"Theo đó , Việt_Nam sẽ là nước đầu_tiên trên thế_giới áp_dụng tiêu_chuẩn này . Dự_kiến , Việt_Nam sẽ áp_dụng tiêu_chuẩn này vào tháng 9 tới đây . Dự_kiến , Việt_Nam sẽ áp_dụng tiêu_chuẩn này vào tháng 9 tới đây . Theo đó , Việt_Nam sẽ áp_dụng tiêu_chuẩn này vào tháng 9 tới đây . Dự_kiến , Việt_Nam sẽ áp_dụng tiêu_chuẩn này",Nghĩ về lúc mới gặp cô ta ấy nhé,0.0,0.0,0.0,0.0,0.19884465634822845
75,"He believed that it was "" more an interactive , cinematic experience than a video game "" .","Trong khi đó , lãnh_đạo tỉnh Quảng_Nam cho biết , lãnh_đạo tỉnh đã có những chỉ_đạo sát_sao trong việc khắc_phục hậu_quả bão số 3 . Lãnh_đạo tỉnh Quảng_Nam kiểm_tra công_tác khắc_phục bão số 3 . Ảnh : VTV . Lãnh_đạo tỉnh Quảng_Nam kiểm_tra công_tác khắc_phục bão số 3 . Ảnh : VTV . Lãnh_đạo tỉnh Quảng_Nam kiểm_tra công_tác khắc_phục bão số","Ông tin rằng đó là "" nhiều trải nghiệm mang tính điện ảnh , tương tác hơn là một trò chơi video "" .",0.049180327868852444,0.009053574604251853,0.009091695761406058,0.003934051501215765,0.2614078223705292
76,"The character , Jumpman , would later become Mario and Nintendo 's official mascot .","Ông cũng cho biết thêm : "" Chúng_tôi rất vui_mừng khi biết thông_tin này . "" . Ông nói : "" Chúng_tôi rất vui_mừng khi biết thông_tin này . "" . Ông nói : "" Chúng_tôi rất vui_mừng khi biết thông_tin này . "" . Ông cho biết thêm : "" Chúng_tôi rất vui_mừng khi biết thông_tin này . "" .",Nhân vật Jumpman sau này sẽ trở thành Mario và là linh vật chính thức của Nintendo .,0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.3736460506916046
77,Let 's just try and stay on it .,"Theo đó , các đối_tượng bị ảnh_hưởng sẽ bị ảnh_hưởng gồm : các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng , các đối_tượng bị ảnh_hưởng",Chúng ta hãy cố đi tiếp đi .,0.0,0.0,0.0,0.0,0.2401081770658493
78,"Jackie , I been chasing after this asshole for three straight years .","Trong đó , phải kể đến trường_hợp của ông Nguyễn_Ngọc_Hồi , Giám_đốc Trung_tâm Chẩn_đoán và Tư_vấn chất_lượng nông - lâm - thuỷ_sản tỉnh Khánh_Hoà . Ông Hồi cho biết thêm , ông Hồi cũng là người đầu_tiên phát_hiện ra căn_bệnh này ở Việt_Nam . Ông Hồi cho biết thêm , ông Hồi cũng là người đầu_tiên phát_hiện ra căn_bệnh này","Jackie , anh đã theo thằng này 3 năm trời rồi .",0.05000000000000001,0.009205746178983234,0.009245172118133861,0.0040013246159036715,0.3573336601257324
79,"So Markkula took over as an interim and rather passive president , and Jobs found that he now had full rein to do what he wanted with the Mac division .","Theo đó , từ năm 2010 đến nay , đã có hơn 100 vụ tai_nạn giao_thông liên_quan đến xe chở khách . Các vụ tai_nạn chủ_yếu liên_quan đến xe chở khách . Các vụ tai_nạn chủ_yếu xảy ra khi xe chở khách chạy qua . Các vụ tai_nạn chủ_yếu liên_quan đến xe chở khách . Các vụ tai_nạn chủ_yếu liên_quan đến","Vì vậy , Markkula đã giữ chức chủ tịch lâm thời và có đôi chút bị động  , Jobs nhận thấy rằng bây giờ ông đã có thể toàn quyền làm những gì mình muốn để phát triển Mac",0.06557377049180328,0.03305898024536432,0.018668707989622443,0.007517522301994743,0.26042330265045166
80,Bouharat started her career with Dilbeek Sport .,Đây là một trong những nguyên_nhân khiến các cơ_quan_chức_năng phải vào_cuộc để tìm ra thủ_phạm . Các cơ_quan_chức_năng đã phải vào_cuộc để tìm ra thủ_phạm . Các cơ_quan_chức_năng đã tìm ra thủ_phạm . Thủ_phạm là một công_ty xây_dựng có tên trong danh_sách đen . Thủ_phạm là công_ty xây_dựng có tên trong danh_sách đen . Thủ_phạm là công_ty xây_dựng có tên trong,Bouharat bắt đầu sự nghiệp với Dilbeek Sport .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.3063799738883972
81,"One of them said to Luria , "" How can we solve things that are n't real problems ?","Trong khi đó , theo quy_định , các địa_phương không được phép xây_dựng mới các công_trình có liên_quan . Đặc_biệt , các địa_phương không được phép xây_dựng mới các công_trình có liên_quan . Đặc_biệt , các địa_phương không được phép xây_dựng mới các công_trình có liên_quan . Đặc_biệt , các địa_phương không được phép xây_dựng mới các công_trình có liên_quan .","Một người trong số họ nói với Luria , "" Làm sao chúng tôi có thể trả lời những câu hỏi không có thực ?",0.06557377049180328,0.01045416746978633,0.01049818599047594,0.00422741345345173,0.19559749960899353
82,"Elyse , wake up .","Theo dự_kiến ban_đầu , sân_bay này sẽ được xây_dựng xong vào năm 2015 và hoàn_thành vào năm 2016 . Sân_bay sẽ được xây_dựng xong vào năm 2016 . Sân_bay sẽ được xây_dựng xong vào năm 2015 . Sân_bay sẽ được xây_dựng xong vào năm 2016 . Sân_bay sẽ được xây_dựng xong vào năm 2016 . Sân_bay sẽ được xây_dựng xong vào","Elyse , dậy đi .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.3376675844192505
83,""" There was an energy there that went to my heart . ""","Trong khi đó , các trận bóng_đá quốc_tế đều được tổ_chức tại Việt_Nam . Các trận bóng_đá quốc_tế đều được tổ_chức tại Việt_Nam . Các trận bóng_đá quốc_tế đều được tổ_chức tại Việt_Nam . Các trận bóng_đá quốc_tế đều được tổ_chức tại Việt_Nam . Các trận bóng_đá quốc_tế đều được tổ_chức tại Việt_Nam . Các trận bóng_đá quốc_tế đều được tổ_chức",""" Có một nguồn năng lượng ở đó hối thúc con tim tôi "" .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.24754133820533752
84,"While whole grain toast is typically healthier than white toast , that is not as important here .","( Cadn.com.vn ) - TP HCM đang triển_khai kế_hoạch xây_dựng thành_phố thông_minh , với mục_tiêu xây_dựng thành_phố thông_minh . Trong đó , mục_tiêu cụ_thể là xây_dựng thành_phố thông_minh , thành_phố xanh , sạch , đẹp . Trong ảnh là cảnh thành_phố xanh , sạch , xanh . Ảnh : Reuters . Trong ảnh là cảnh thành_phố xanh , sạch , xanh","Mặc dù bánh mì nguyên cám nướng thường có lợi hơn bánh mì trắng nướng , nhưng không quan trọng .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.24358578026294708
85,The series concluded on 17 August 2019 .,"TP - Cty CP đầu_tư và phát_triển công_nghệ_cao Việt - Pháp cho biết , công_ty này đã mua lại cổ_phần của Công_ty cổ_phần đầu_tư và phát_triển công_nghệ_cao Việt - Pháp . Cty này đã mua lại cổ_phần của Công_ty cổ_phần đầu_tư và phát_triển công_nghệ_cao Việt - Pháp . Cty này đã mua lại cổ_phần của Công_ty cổ_phần đầu_tư và phát_triển công_nghệ_cao",Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.3081033229827881
86,"Even posed in this more modest way , the question does not admit of a clear answer .","Ngoài_ra , còn có các ca bệnh khác như : viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C , viêm gan C","Thậm chí nếu nhìn theo cách khiêm tốn nhất thì , các câu hỏi không nhận được một câu trả lời rõ ràng .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.21565374732017517
