texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
"He believed that it was "" more an interactive , cinematic experience than a video game "" .", ⁇ ng tin rằng nó  ⁇  một trải nghiệm tương tác  ⁇  phim ảnh hơn là một trò chơi video  ⁇  .,"Ông tin rằng đó là "" nhiều trải nghiệm mang tính điện ảnh , tương tác hơn là một trò chơi video "" .",0.5810640921796215,0.4495797143259214,0.38268948800699726,0.27009224056918907,0.7801884412765503
"The character , Jumpman , would later become Mario and Nintendo 's official mascot .",Người nhân vật  ⁇   ⁇ arman  ⁇  sau đó sẽ trở thành của Ma ⁇ er và Nintendo .,Nhân vật Jumpman sau này sẽ trở thành Mario và là linh vật chính thức của Nintendo .,0.47368421052631576,0.2809757434745082,0.21656806255758884,0.07339934569877102,0.722195029258728
Let 's just try and stay on it .,Hãy thử đi .,Chúng ta hãy cố đi tiếp đi .,0.18393972058572117,0.1501861529550426,0.09346579571601446,0.06250434473199146,0.6557919979095459
"Jackie , I been chasing after this asshole for three straight years .", ⁇ im  ⁇  tôi đang đuổi theo cái cái này .,"Jackie , anh đã theo thằng này 3 năm trời rồi .",0.24902746807698065,0.0476851297025655,0.04895785039593048,0.022652581507881558,0.5474388599395752
"So Markkula took over as an interim and rather passive president , and Jobs found that he now had full rein to do what he wanted with the Mac division .",Vậy nên Mark Isa trở thành một tổng thống tạm thời và khá thụ động  ⁇  và  ⁇ obs phát hiện ra rằng bây giờ anh ấy đã hoàn toàn có thể làm những gì anh muốn với bộ phận Mac .,"Vì vậy , Markkula đã giữ chức chủ tịch lâm thời và có đôi chút bị động  , Jobs nhận thấy rằng bây giờ ông đã có thể toàn quyền làm những gì mình muốn để phát triển Mac",0.38095238095238093,0.2361125344403821,0.18051766015896792,0.05170539625808118,0.8006676435470581
Bouharat started her career with Dilbeek Sport ., ⁇ ng  ⁇   ⁇ ng  ⁇  bắt đầu sự nghiệp của mình với D,Bouharat bắt đầu sự nghiệp với Dilbeek Sport .,0.3571428571428572,0.2870846258816073,0.2646535033493147,0.18798317647335086,0.48351988196372986
"One of them said to Luria , "" How can we solve things that are n't real problems ?",Một trong số họ nói với Lano  ⁇   ⁇  Làm sao chúng ta có thể giải quyết những điều không phải là vấn đề thực sự .,"Một người trong số họ nói với Luria , "" Làm sao chúng tôi có thể trả lời những câu hỏi không có thực ?",0.5185185185185185,0.37363235887853663,0.3280524642611818,0.20770977010072397,0.7733595371246338
"Elyse , wake up .", ⁇ m .,"Elyse , dậy đi .",0.17113903967753066,0.06628186505570068,0.07882286551988947,0.05833544737207805,0.5487779378890991
""" There was an energy there that went to my heart . """, ⁇   ⁇ ó là một năng lượng đã gây ra cho trái tim tôi .  ⁇ ,""" Có một nguồn năng lượng ở đó hối thúc con tim tôi "" .",0.375,0.223606797749979,0.107576722608364,0.04071220775553065,0.7179884910583496
"While whole grain toast is typically healthier than white toast , that is not as important here .",Mặc dù bánh mì ngũ cốc nguyên hạt thường khoẻ mạnh hơn bánh mì trắng  ⁇  nhưng điều đó không quan trọng ở đây .,"Mặc dù bánh mì nguyên cám nướng thường có lợi hơn bánh mì trắng nướng , nhưng không quan trọng .",0.6,0.4472135954999579,0.40188875403207,0.250737833894674,0.8060543537139893
The series concluded on 17 August 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,1.0,1.0,1.0,1.0,0.9999999403953552
"Even posed in this more modest way , the question does not admit of a clear answer .",Ngay cả những câu hỏi này cũng không thừa nhận câu trả lời rõ ràng .,"Thậm chí nếu nhìn theo cách khiêm tốn nhất thì , các câu hỏi không nhận được một câu trả lời rõ ràng .",0.37908166232039586,0.3032653298563167,0.2787987064770896,0.21732777100157025,0.7474010586738586
"Oh , would you like some more tea ?", ⁇   ⁇  anh có muốn một ít không ?,"À , cậu dùng ít trà chứ ?",0.2222222222222222,0.05270462766947299,0.05449375518885162,0.028517539529041507,0.5483556389808655
It is advisable to exercise at least three times a week .,Bạn nên tập thể dục ít nhất ba lần mỗi tuần .,Có khuyến nghị là nên tập thể dục ít nhất mỗi tuần ba lần .,0.7139007178154544,0.5948189232859326,0.5296310471001449,0.4112825297565743,0.8727983236312866
"Do n't just tell your friend what she wants to hear ; instead , take the time to give her meaningful and actionable advice that can really change her life .", ⁇ ừng chỉ nói với người bạn của bạn về điều mà cô ấy muốn nghe  ⁇  thay vào đó  ⁇  hãy dành thời gian để đưa ra lời khuyên có ý nghĩa và hành động có thể làm thay đổi cuộc sống của cô ấy .,"Đừng chỉ nói với bạn bè những điều mà họ muốn nghe ; thay vì vậy , dành thời gian đưa ra lời khuyên có ý nghĩa và mang tính thực tế để giúp họ thật sự thay đổi cuộc đời .",0.5319148936170213,0.41647389928800954,0.3685631670416895,0.2505709533803468,0.8101819753646851
Line up your watch 's hour hand with the sun as the first step to discovering the north - south line ., ⁇ ặt tay của đồng hồ với ánh nắng là bước đầu tiên để khám phá phía bắc,Xoay đồng hồ sao cho kim giờ hướng về mặt trời là bước đầu tiên để tìm ra trục bắc - nam .,0.33665116817642954,0.2738620951413685,0.24471014457890733,0.18110577008767034,0.6461653709411621
"In fact , it 's one of the oldest temples in Japan .",Thực tế  ⁇  đây là một trong những ngôi đền lâu đời nhất,"Thật ra , đó là một trong những ngôi đền cổ nhất ở Nhật .",0.4616790333940838,0.40612262753297584,0.39253358823210943,0.33913176178439003,0.7121614217758179
Take control of your life .,Kiểm soát cuộc sống của bạn .,Kiểm soát cuộc sống của chính mình .,0.7430381997858699,0.6552980970848462,0.6382628015860081,0.5578002860768766,0.9067094326019287
SanCorp was very disappointed she turned down their donation .,Sanielp rất thất vọng bà đã từ chối sự tặng góp của họ .,SanCorp rất thất vọng vì bà ấy đã từ chối khoản tiền tài trợ của họ .,0.576512676432421,0.46342219288289604,0.3975665669295111,0.13353456414125242,0.7720468044281006
"Ada ignores the unconscious Leon and follows the woman , who reveals herself to be Sherry 's mother Annette and the wife of William Birkin , the Umbrella scientist who created the G - virus . In an attempt to protect his life 's work from special agents sent by the Umbrella headquarters , he injected himself with the virus , which turned him into the malformed creature , "" G "" and is now chasing Sherry .",Ada bỏ qua những người không rõ ràng và theo dõi người phụ nữ  ⁇  người tự tiết lộ mình là mẹ của  ⁇ illiam Bnica và vợ của  ⁇ illiam Bnica. Trong nỗ lực bảo vệ công việc của mình khỏi các đại lý đặc biệt được gửi bởi trụ sở của Unica ,"Ada phớt lờ Leon đang bất tỉnh và đi theo người phụ nữ , bà tiết lộ bà chính là mẹ của Sherry , Annette , và là vợ của William Birkin , nhà khoa học của Umbrella , người đã tạo ra G-virus . Trong một nỗ lực cuối cùng để bảo vệ thành quả của ông ta khỏi các đặc vụ của Umbrella , ông ta đã tự tiêm virus , và biến thành một sinh vật dị hình , "" G "" và hiện đang đuổi theo Sherry .",0.2382127225575516,0.14146808626736765,0.09759408162064562,0.024653923302128553,0.7681931257247925
You can click on any text box and start typing to begin adding text to your presentation .,Bạn có thể nhấp vào bất kỳ hộp văn bản nào và bắt đầu gõ để thêm văn bản vào bài thuyết trình .,Bạn có thể nhấp chuột vào bất kỳ hộp thoại nào và bắt đầu gõ để chèn nội dung vào bản trình chiếu .,0.75,0.5989120571285179,0.5592598868912486,0.419793811546288,0.8848716020584106
"Yeah , they 're rocket scientists , remember ?",Phải  ⁇  họ là nhà khoa học tên lửa  ⁇  nhớ đi .,"Ừ , họ là các nhà khoa học tên lửa , nhớ không ?",0.5698222022414253,0.4688786183641642,0.421740570775416,0.31843164596791895,0.6769596338272095
Fidgeting is a sign that you lack confidence ., ⁇ ây là dấu hiệu cho thấy bạn thiếu tự tin .,Đó là dấu hiệu cho thấy sự thiếu tự tin của bạn .,0.7667036788577695,0.6202938178031638,0.5740144288601847,0.41249148923121126,0.8589016199111938
Agreeing with the angry person might help diffuse the angry feelings .,Sự đồng thuận với người giận dữ có thể giúp phân tán cảm xúc giận dữ .,Việc bày tỏ sự đồng tình với người đang tức giận sẽ giúp bạn xoa dịu cảm xúc giận dữ của họ .,0.41330501333117375,0.26944190369909005,0.23025804885857318,0.13592365419892027,0.8058199882507324
"Russell , is going to lose his lectureship as a result of the leaflets he 's been distributing .", ⁇ acob  ⁇  sẽ mất bài giảng vì kết quả của cuộc học .,"Russell , sẽ mất quyền giảng dạy vì cái vụ phát truyền đơn của anh ta .",0.34590760585945257,0.14654696477798235,0.08407509263519695,0.032085837490011086,0.591433048248291
