,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
75,"He believed that it was "" more an interactive , cinematic experience than a video game "" .","Ông tin rằng đó là "" một trải nghiệm tương tác , điện ảnh hơn là một trò chơi điện tử "" .","Ông tin rằng đó là "" nhiều trải nghiệm mang tính điện ảnh , tương tác hơn là một trò chơi video "" .",0.8325681461464182,0.6863237800632362,0.5947967203994753,0.43553998065017036,0.9223103523254395
76,"The character , Jumpman , would later become Mario and Nintendo 's official mascot .","Nhân vật , Jumpman , sau đó trở thành linh vật chính thức của Mario và Nintendo .",Nhân vật Jumpman sau này sẽ trở thành Mario và là linh vật chính thức của Nintendo .,0.8333333333333334,0.6262242910851495,0.4975307887399217,0.3146660996956416,0.9456457495689392
77,Let 's just try and stay on it .,Hãy cố gắng và duy trì nó .,Chúng ta hãy cố đi tiếp đi .,0.25,0.059761430466719695,0.06210944975647667,0.03303164318013808,0.6528279781341553
78,"Jackie , I been chasing after this asshole for three straight years .","Jackie , tôi đã theo đuổi tên khốn này ba năm trời rồi .","Jackie , anh đã theo thằng này 3 năm trời rồi .",0.6428571428571429,0.4972451580988469,0.40343733589690145,0.24739977342883948,0.8624667525291443
79,"So Markkula took over as an interim and rather passive president , and Jobs found that he now had full rein to do what he wanted with the Mac division .","Markkala đảm nhiệm vị trí tổng thống tạm thời và thụ động , và Jobs nhận ra rằng ông đã có sự phục hồi hoàn toàn để làm những gì ông muốn với bộ phận Mac .","Vì vậy , Markkula đã giữ chức chủ tịch lâm thời và có đôi chút bị động  , Jobs nhận thấy rằng bây giờ ông đã có thể toàn quyền làm những gì mình muốn để phát triển Mac",0.43528311407495085,0.2831691850177278,0.20849113514639894,0.05897338620082417,0.8525322675704956
80,Bouharat started her career with Dilbeek Sport .,Bouharat bắt đầu sự nghiệp của mình với Dilbeek Sport .,Bouharat bắt đầu sự nghiệp với Dilbeek Sport .,0.8181818181818182,0.7567874686642695,0.7143010620791178,0.587728372510532,0.9587469100952148
81,"One of them said to Luria , "" How can we solve things that are n't real problems ?","Một trong số đó nói với Luria , "" Làm sao chúng ta có thể giải quyết những vấn đề không phải là vấn đề thực sự ?","Một người trong số họ nói với Luria , "" Làm sao chúng tôi có thể trả lời những câu hỏi không có thực ?",0.6071428571428571,0.4498677054212186,0.4103548842123663,0.3108811453926362,0.8594054579734802
82,"Elyse , wake up .","Ellyse , tỉnh lại đi .","Elyse , dậy đi .",0.5,0.316227766016838,0.1880301546543197,0.09554427922043669,0.6951638460159302
83,""" There was an energy there that went to my heart . """,""" Có một năng lượng ở đó đã đi vào trái tim tôi . """,""" Có một nguồn năng lượng ở đó hối thúc con tim tôi "" .",0.7333333333333333,0.560611910581388,0.4802318857373196,0.27882410979222033,0.8177781105041504
84,"While whole grain toast is typically healthier than white toast , that is not as important here .","Mặc dù bánh mì nướng ngũ cốc nguyên hạt thường tốt hơn bánh mì nướng trắng , nhưng điều đó không quan trọng ở đây .","Mặc dù bánh mì nguyên cám nướng thường có lợi hơn bánh mì trắng nướng , nhưng không quan trọng .",0.6923076923076923,0.47067872433164165,0.39985198887383055,0.2001670147593021,0.8748047351837158
85,The series concluded on 17 August 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,1.0,1.0,1.0,1.0,0.9999999403953552
86,"Even posed in this more modest way , the question does not admit of a clear answer .","Thậm chí , câu hỏi cũng không thừa nhận một câu trả lời rõ ràng .","Thậm chí nếu nhìn theo cách khiêm tốn nhất thì , các câu hỏi không nhận được một câu trả lời rõ ràng .",0.5307143272485543,0.4143393205413566,0.3748149972304323,0.28863175243634304,0.8364840149879456
87,"Oh , would you like some more tea ?","Ồ , cô muốn uống thêm trà không ?","À , cậu dùng ít trà chứ ?",0.3333333333333333,0.06454972243679029,0.06674094719041482,0.03155984539112946,0.7607848048210144
88,It is advisable to exercise at least three times a week .,Nên tập thể dục ít nhất ba lần mỗi tuần .,Có khuyến nghị là nên tập thể dục ít nhất mỗi tuần ba lần .,0.6319490258171626,0.5133978155510911,0.44323688104942155,0.3209734155201468,0.8939685225486755
89,"Do n't just tell your friend what she wants to hear ; instead , take the time to give her meaningful and actionable advice that can really change her life .","Đừng chỉ nói với bạn bè những gì bạn muốn nghe ; thay vào đó , hãy dành thời gian để đưa ra những lời khuyên có ý nghĩa và hành động có thể thực sự thay đổi cuộc sống của bạn .","Đừng chỉ nói với bạn bè những điều mà họ muốn nghe ; thay vì vậy , dành thời gian đưa ra lời khuyên có ý nghĩa và mang tính thực tế để giúp họ thật sự thay đổi cuộc đời .",0.6976744186046512,0.5763904177042349,0.5304050137040447,0.39970543200306696,0.9026260375976562
90,Line up your watch 's hour hand with the sun as the first step to discovering the north - south line .,Xếp hàng giờ đồng hồ với ánh nắng mặt trời như bước đầu tiên để khám phá tuyến phía bắc nam .,Xoay đồng hồ sao cho kim giờ hướng về mặt trời là bước đầu tiên để tìm ra trục bắc - nam .,0.5212162016008823,0.3772285916121725,0.29014935753127563,0.1617124927596511,0.6689854860305786
91,"In fact , it 's one of the oldest temples in Japan .","Thật ra , đây là một trong những ngôi đền lâu đời nhất Nhật Bản .","Thật ra , đó là một trong những ngôi đền cổ nhất ở Nhật .",0.75,0.5916079783099616,0.5533409598501609,0.41211837513230276,0.9228119254112244
92,Take control of your life .,Kiểm soát cuộc sống của bạn .,Kiểm soát cuộc sống của chính mình .,0.7430381997858699,0.6552980970848462,0.6382628015860081,0.5578002860768766,0.9067094922065735
93,SanCorp was very disappointed she turned down their donation .,ty rất thất vọng vì đã từ chối quyên góp của họ .,SanCorp rất thất vọng vì bà ấy đã từ chối khoản tiền tài trợ của họ .,0.5654934466089881,0.49244490616000075,0.4375677215589266,0.26274297654059403,0.7375874519348145
94,"Ada ignores the unconscious Leon and follows the woman , who reveals herself to be Sherry 's mother Annette and the wife of William Birkin , the Umbrella scientist who created the G - virus . In an attempt to protect his life 's work from special agents sent by the Umbrella headquarters , he injected himself with the virus , which turned him into the malformed creature , "" G "" and is now chasing Sherry .","Ada phớt lờ Leon vô thức và theo dõi người phụ nữ , người tự lộ mình là mẹ của Sherry Annette và vợ của William Birkin , nhà khoa học Umbrella đã tạo ra virus G. Trong nỗ lực bảo vệ công việc của mình từ các đặc vụ được gửi bởi trụ sở trung ương Umbrella ,","Ada phớt lờ Leon đang bất tỉnh và đi theo người phụ nữ , bà tiết lộ bà chính là mẹ của Sherry , Annette , và là vợ của William Birkin , nhà khoa học của Umbrella , người đã tạo ra G-virus . Trong một nỗ lực cuối cùng để bảo vệ thành quả của ông ta khỏi các đặc vụ của Umbrella , ông ta đã tự tiêm virus , và biến thành một sinh vật dị hình , "" G "" và hiện đang đuổi theo Sherry .",0.41658724725465923,0.3138985959380482,0.27552236400864655,0.1833277612954316,0.8992503881454468
95,You can click on any text box and start typing to begin adding text to your presentation .,Bạn có thể nhấp vào hộp văn bản và bắt đầu gõ để thêm văn bản vào bài thuyết trình .,Bạn có thể nhấp chuột vào bất kỳ hộp thoại nào và bắt đầu gõ để chèn nội dung vào bản trình chiếu .,0.6191984998215584,0.4334389498750908,0.4036128877701316,0.2805170231897912,0.8501687049865723
96,"Yeah , they 're rocket scientists , remember ?","Phải , họ là những nhà khoa học tên lửa , nhớ không ?","Ừ , họ là các nhà khoa học tên lửa , nhớ không ?",0.8571428571428571,0.8119979429411501,0.7834620279098768,0.6997522298221912,0.915851354598999
97,Fidgeting is a sign that you lack confidence .,Tán tỉnh là dấu hiệu cho thấy bạn thiếu tự tin .,Đó là dấu hiệu cho thấy sự thiếu tự tin của bạn .,0.7667036788577695,0.6202938178031638,0.5740144288601847,0.41249148923121126,0.8075376749038696
98,Agreeing with the angry person might help diffuse the angry feelings .,Đồng ý với người có tính nóng giận có thể giúp giải toả cảm xúc giận dữ .,Việc bày tỏ sự đồng tình với người đang tức giận sẽ giúp bạn xoa dịu cảm xúc giận dữ của họ .,0.3787325641984832,0.25980839562973707,0.22180836309429855,0.13403326623621808,0.7669360637664795
99,"Russell , is going to lose his lectureship as a result of the leaflets he 's been distributing .","Russell , sẽ mất chức giảng viên do kết quả của các tờ rơi mà anh ta phân phát .","Russell , sẽ mất quyền giảng dạy vì cái vụ phát truyền đơn của anh ta .",0.5,0.32444284226152503,0.2765355515845788,0.16195570128532405,0.7778759598731995
