,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
76,"The character , Jumpman , would later become Mario and Nintendo 's official mascot .","Nhân vật , Jumpman , sau này sẽ trở thành linh vật chính thức của Mario và Nintendo .",Nhân vật Jumpman sau này sẽ trở thành Mario và là linh vật chính thức của Nintendo .,0.8947368421052632,0.7394481900248281,0.6446192751587645,0.46866709139162926,0.9634633660316467
77,Let 's just try and stay on it .,Hãy thử và cố gắng .,Chúng ta hãy cố đi tiếp đi .,0.23884377019126307,0.05850453652111616,0.061861015698337206,0.03478700554542394,0.6385564208030701
78,"Jackie , I been chasing after this asshole for three straight years .","Jackie , tôi đuổi theo tên khốn này suốt 3 ngày .","Jackie , anh đã theo thằng này 3 năm trời rồi .",0.5,0.21320071635561041,0.12278260149096121,0.04740604259878138,0.7985618114471436
79,"So Markkula took over as an interim and rather passive president , and Jobs found that he now had full rein to do what he wanted with the Mac division .","Vì vậy , Markkula đảm nhận chức vụ như một chủ tịch tạm thời và khá thụ động , và Jobs thấy rằng bây giờ ông hoàn toàn có thể làm những gì ông muốn với bộ phận máy Mac .","Vì vậy , Markkula đã giữ chức chủ tịch lâm thời và có đôi chút bị động  , Jobs nhận thấy rằng bây giờ ông đã có thể toàn quyền làm những gì mình muốn để phát triển Mac",0.6341463414634146,0.45397969225022583,0.3765626544407967,0.223678524077647,0.901724636554718
80,Bouharat started her career with Dilbeek Sport .,Boukhat bắt đầu sự nghiệp của mình với,Bouharat bắt đầu sự nghiệp với Dilbeek Sport .,0.5515605641153721,0.45673553902495045,0.4289223615300013,0.32260135189272865,0.7154279947280884
81,"One of them said to Luria , "" How can we solve things that are n't real problems ?","Một trong số họ nói với Luria , "" Làm sao chúng ta có thể giải quyết những vấn đề không phải là vấn đề thật sự ?","Một người trong số họ nói với Luria , "" Làm sao chúng tôi có thể trả lời những câu hỏi không có thực ?",0.6071428571428571,0.497347461393438,0.47749625045984434,0.40685039099924164,0.8669532537460327
82,"Elyse , wake up .","Elyse ,","Elyse , dậy đi .",0.22313016014842982,0.22313016014842982,0.12547530994780284,0.07055995207471726,0.7146340608596802
83,""" There was an energy there that went to my heart . """,""" Có một nguồn năng lượng đến trái tim tôi . """,""" Có một nguồn năng lượng ở đó hối thúc con tim tôi "" .",0.6490006525595041,0.5250673808330064,0.4858927238536698,0.38641626060171524,0.8279809951782227
84,"While whole grain toast is typically healthier than white toast , that is not as important here .","Mặc dù bánh mì nướng chảo nguyên hạt thường lành mạnh hơn bánh mì nướng chảo trắng , nhưng điều này không quan trọng ở đây .","Mặc dù bánh mì nguyên cám nướng thường có lợi hơn bánh mì trắng nướng , nhưng không quan trọng .",0.6666666666666666,0.4529108136578383,0.38460376015677195,0.19230188007838597,0.8720651865005493
85,The series concluded on 17 August 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,Bộ phim kết thúc vào ngày 17 tháng 8 năm 2019 .,1.0,1.0,1.0,1.0,0.9999999403953552
86,"Even posed in this more modest way , the question does not admit of a clear answer .","Thậm chí dù được đặt ra theo cách khiêm tốn hơn , câu hỏi vẫn không thừa nhận một câu trả lời rõ ràng .","Thậm chí nếu nhìn theo cách khiêm tốn nhất thì , các câu hỏi không nhận được một câu trả lời rõ ràng .",0.76,0.5901977069875257,0.5327760675873434,0.3939835969086694,0.8898516893386841
87,"Oh , would you like some more tea ?","Oh , cậu có muốn không ?","À , cậu dùng ít trà chứ ?",0.37151909989293497,0.23168286407366764,0.13636070089187946,0.0670144447096575,0.6520971059799194
88,It is advisable to exercise at least three times a week .,Bạn nên tập thể dục ít nhất ba lần một tuần .,Có khuyến nghị là nên tập thể dục ít nhất mỗi tuần ba lần .,0.6490006525595041,0.5250673808330064,0.4858927238536698,0.38641626060171524,0.8604329824447632
89,"Do n't just tell your friend what she wants to hear ; instead , take the time to give her meaningful and actionable advice that can really change her life .","Đừng chỉ nói những gì bạn ấy muốn nghe ; thay vào đó , hãy dành thời gian để cung cấp cho bạn ấy lời khuyên hữu ích và có ý nghĩa thực sự có thể thay đổi cuộc sống của cô ấy .","Đừng chỉ nói với bạn bè những điều mà họ muốn nghe ; thay vì vậy , dành thời gian đưa ra lời khuyên có ý nghĩa và mang tính thực tế để giúp họ thật sự thay đổi cuộc đời .",0.5909090909090909,0.4060847972767279,0.34348994096657826,0.1548238601465525,0.8747192025184631
90,Line up your watch 's hour hand with the sun as the first step to discovering the north - south line .,Xếp bàn đồng hồ với mặt trời như là bước đầu tiên để khám phá giao thoa bắc-nam.,Xoay đồng hồ sao cho kim giờ hướng về mặt trời là bước đầu tiên để tìm ra trục bắc - nam .,0.3787325641984832,0.3181990000919975,0.2716586551315055,0.19521614367822265,0.7203224897384644
91,"In fact , it 's one of the oldest temples in Japan .","Trên thực tế , đây là một trong những ngôi đền lâu đời nhất ở Nhật Bản","Thật ra , đó là một trong những ngôi đền cổ nhất ở Nhật .",0.5882352941176471,0.5072996561958923,0.47395787099512066,0.36821398145189993,0.7672586441040039
92,Take control of your life .,Kiểm soát cuộc sống của bạn .,Kiểm soát cuộc sống của chính mình .,0.7430381997858699,0.6552980970848462,0.6382628015860081,0.5578002860768766,0.9067094922065735
93,SanCorp was very disappointed she turned down their donation .,SanCorp rất thất vọng vì cô đã từ chối quyên góp .,SanCorp rất thất vọng vì bà ấy đã từ chối khoản tiền tài trợ của họ .,0.49443047265033274,0.421651723828376,0.39019278684486514,0.2878795349324625,0.7944197058677673
94,"Ada ignores the unconscious Leon and follows the woman , who reveals herself to be Sherry 's mother Annette and the wife of William Birkin , the Umbrella scientist who created the G - virus . In an attempt to protect his life 's work from special agents sent by the Umbrella headquarters , he injected himself with the virus , which turned him into the malformed creature , "" G "" and is now chasing Sherry .","Ada phớt lờ Leon vô thức và theo người phụ nữ này , người tiết lộ mình là mẹ của Sherry Evelyn và là vợ của William Birkin , nhà khoa học Umbrella , người đã tạo ra G-virus , trong nỗ lực bảo vệ công việc của mình khỏi các đặc","Ada phớt lờ Leon đang bất tỉnh và đi theo người phụ nữ , bà tiết lộ bà chính là mẹ của Sherry , Annette , và là vợ của William Birkin , nhà khoa học của Umbrella , người đã tạo ra G-virus . Trong một nỗ lực cuối cùng để bảo vệ thành quả của ông ta khỏi các đặc vụ của Umbrella , ông ta đã tự tiêm virus , và biến thành một sinh vật dị hình , "" G "" và hiện đang đuổi theo Sherry .",0.374259875148257,0.31402498670421186,0.28758898516039816,0.2217909139237056,0.8934695720672607
95,You can click on any text box and start typing to begin adding text to your presentation .,Bạn có thể nhấp vào bất kỳ hộp văn bản nào và bắt đầu gõ để thêm văn bản vào trình chiếu .,Bạn có thể nhấp chuột vào bất kỳ hộp thoại nào và bắt đầu gõ để chèn nội dung vào bản trình chiếu .,0.7909397388390973,0.6689456738228263,0.6173287244153137,0.4578730121271583,0.916792631149292
96,"Yeah , they 're rocket scientists , remember ?","Yeah , họ là những nhà khoa học tên lửa , nhớ không ?","Ừ , họ là các nhà khoa học tên lửa , nhớ không ?",0.8571428571428571,0.8119979429411501,0.7834620279098768,0.6997522298221912,0.8755775690078735
97,Fidgeting is a sign that you lack confidence .,Sự bồn chồn là dấu hiệu cho thấy bạn thiếu tự tin .,Đó là dấu hiệu cho thấy sự thiếu tự tin của bạn .,0.7692307692307693,0.6201736729460423,0.5727138046926707,0.4089601472043678,0.8598471879959106
98,Agreeing with the angry person might help diffuse the angry feelings .,Đồng ý với người tức giận có thể giúp xoa dịu cảm giác tức giận .,Việc bày tỏ sự đồng tình với người đang tức giận sẽ giúp bạn xoa dịu cảm xúc giận dữ của họ .,0.4035303290174325,0.26358490715469923,0.18962532886524985,0.06315976487280905,0.7953357696533203
99,"Russell , is going to lose his lectureship as a result of the leaflets he 's been distributing .","Russell , sẽ mất chức vụ giảng viên do những tờ rơi .","Russell , sẽ mất quyền giảng dạy vì cái vụ phát truyền đơn của anh ta .",0.39584541262629164,0.26972318343234714,0.24908214801114034,0.16351361885214472,0.7761333584785461
